Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,Apropiación a precios corrientes,Apropiación a precios constantes (2026)
2019,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Inversión,14660000000.0,22193375722.54335
2019,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Funcionamiento,13997000000.0,21189678034.68208
2019,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Inversión,843020916998.0,1276226463362.8682
2019,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,424199002945.0,642183346076.8525
2019,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Inversión,17556000000.0,26577551445.086704
2019,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Funcionamiento,66948496183.0,101351509539.46648
2019,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Inversión,1110000000.0,1680398843.9306357
2019,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,6494900000.0,9832452658.959538
2019,Educación,22,Instituto tolimense de formación técnica profesional,2241,Inversión,1317852208.0,1995060654.769942
2019,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,14761264794.0,22346677743.055492
2019,Minas y energía,21,Unidad de planeacion minero energética - upme,2109,Funcionamiento,15701216000.0,23769644337.572254
2019,Minas y energía,21,Servicio geológico colombiano,2103,Inversión,30024895570.0,45453873698.167625
2019,Educación,22,Escuela tecnológica instituto técnico central,2234,Inversión,7364158701.0,11148399790.704624
2019,Minas y energía,21,Ministerio de minas y energía,2101,Inversión,3648645209054.0,5523584856943.599
2019,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Funcionamiento,21967133158.0,33255446092.94913
2019,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Inversión,196006673524.0,296729178011.1884
2019,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Funcionamiento,52073688859.0,78832942844.92543
2019,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Inversión,53712382069.0,81313715976.13353
2019,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Funcionamiento,12496365829.0,18917908731.87919
2019,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Inversión,220339781104.0,333566408503.68555
2019,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,115061319605.0,174188205806.6445
2019,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Deuda,98141007.0,148573004.2387283
2019,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Inversión,742721370702.0,1124385705126.3225
2019,Defensa y policía,15,Policía nacional,1601,Inversión,248092800000.0,375580949826.5896
2019,Defensa y policía,15,Policía nacional,1601,Funcionamiento,9903734000000.0,14992993841618.496
2019,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Inversión,5350000000.0,8099219653.179191
2019,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Funcionamiento,559539024085.0,847070927213.0723
2019,Defensa y policía,15,Hospital militar,1519,Inversión,28170000000.0,42645797687.86127
2019,Minas y energía,21,Servicio geológico colombiano,2103,Funcionamiento,52882364000.0,80057174171.09827
2019,Defensa y policía,15,Hospital militar,1519,Funcionamiento,401831012001.0,608321052272.034
2019,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,341920342882.0,517623917923.6751
2019,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Inversión,316424294330.0,479026142688.01733
2019,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Funcionamiento,20179000000.0,30548439884.393063
2019,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Inversión,248857975094.0,376739327613.4023
2019,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Funcionamiento,21993510913.0,33295378659.622543
2019,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia ,1914,Inversión,3200000000.0,4844393063.583815
2019,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia ,1914,Funcionamiento,521938714574.0,790148840155.6682
2019,Salud y protección social,19,Fondo de previsión social del congreso ,1913,Inversión,400000000.0,605549132.9479768
2019,Salud y protección social,19,Fondo de previsión social del congreso ,1913,Funcionamiento,288727908867.0,437097337180.73584
2019,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Inversión,59515000000.0,90098141618.4971
2019,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,123427727860.0,186853883968.40463
2019,Salud y protección social,19,Superintendencia nacional de salud,1910,Inversión,65056354393.0,98487047488.59364
2019,Minas y energía,21,Ministerio de minas y energía,2101,Funcionamiento,102474640300.0,155133573957.05203
2019,Salud y protección social,19,Instituto nacional de salud (ins),1903,Inversión,27315578546.0,41352312261.256645
2019,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,36118398072.0,54678661589.9237
2019,Salud y protección social,19,Ministerio de salud y protección social,1901,Inversión,505676708196.0,765530230500.1873
2019,Salud y protección social,19,Ministerio de salud y protección social,1901,Funcionamiento,30583108406007.0,46298936945278.805
2019,Presidencia de la república,2,Agencia de renovación del territorio – art,214,Inversión,66595114310.0,100816534322.47977
2019,Presidencia de la república,2,Agencia de renovación del territorio – art,214,Funcionamiento,47472083624.0,71866697694.36763
2019,Salud y protección social,19,Superintendencia nacional de salud,1910,Funcionamiento,89317402161.0,135215188589.39824
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Funcionamiento,2463809000.0,3670486786.6894193
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de risaralda (carder),3215,Funcionamiento,2533362000.0,3774104139.93174
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del tolima (cortolima),3214,Funcionamiento,2037946000.0,3036052658.7030716
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para la defensa de la meseta de bucaramanga (cdmb),3213,Funcionamiento,1157676000.0,1724660662.1160407
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Inversión,5198358333.0,7744311987.55802
2020,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales- ideam",3202,Inversión,30507821958.0,45449366159.27303
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Funcionamiento,1983567000.0,2955040940.2730374
2020,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Funcionamiento,3540503000.0,5274503616.040956
2020,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Inversión,4408899462.0,6568206877.689419
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del quindío (crq),3209,Funcionamiento,4955100000.0,7381915187.71331
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,Funcionamiento,2971571000.0,4426930858.361774
2020,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Inversión,132204136832.0,196952579273.6109
2020,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,30934692000.0,46085300539.249146
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Inversión,1871347501.0,2787860696.882252
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de caldas (corpocaldas),3211,Funcionamiento,3603222000.0,5367939941.979522
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la frontera nororiental (corponor),3217,Funcionamiento,3616272000.0,5387381324.232081
2020,Ambiente y desarrollo sostenible,32,Corporación  para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Funcionamiento,2274000000.0,3387716723.5494876
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Inversión,2507845294.0,3736090344.1331058
2020,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales- ideam",3202,Funcionamiento,48503143000.0,72258095288.3959
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Inversión,4675985424.0,6966101152.1365185
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Funcionamiento,2431381000.0,3622176813.9931736
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Funcionamiento,2018929000.0,3007721872.013652
2020,Ambiente y desarrollo sostenible,32,Corporación  para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Inversión,5426887674.0,8084766108.194538
2020,Ambiente y desarrollo sostenible,32,Corporación  para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Funcionamiento,2201000000.0,3278964163.8225255
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Funcionamiento,3579172000.0,5332111187.71331
2020,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Funcionamiento,2428619000.0,3618062093.856655
2020,Ambiente y desarrollo sostenible,32,Corporación  para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Inversión,6792759558.0,10119588897.83959
2020,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Inversión,6290000000.0,9370597269.624573
2020,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Funcionamiento,2207629000.0,3288839790.102389
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del magdalena (corpamag),3222,Funcionamiento,4539800000.0,6763217406.143344
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cauca (crc),3221,Funcionamiento,5579956000.0,8312801344.709897
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Funcionamiento,2820046000.0,4201194808.87372
2020,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andres, providencia y santa catalina (coralina)",3226,Funcionamiento,2243200000.0,3341832081.9112625
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Funcionamiento,2283078000.0,3401240774.744027
2020,Transporte,24,Instituto nacional de vías,2402,Deuda,9426722619.0,14043564584.278156
2020,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,183066422000.0,272725232774.744
2020,Organismos de control,25,Procuraduría general de la nación,2501,Funcionamiento,744569000000.0,1109229926621.1604
2020,Transporte,24,Superintendencia de puertos y transporte,2417,Inversión,15777000000.0,23503960750.85324
2020,Transporte,24,Superintendencia de puertos y transporte,2417,Funcionamiento,36526000000.0,54415013651.87713
2020,Transporte,24,Agencia nacional de seguridad vial,2416,Inversión,143936000000.0,214430252559.72696
2020,Transporte,24,Agencia nacional de seguridad vial,2416,Funcionamiento,19500000000.0,29050341296.92833
2020,Transporte,24,Comisión de regulación de infraestructura y transporte,2415,Funcionamiento,861000000.0,1282684300.341297
2020,Transporte,24,Unidad de planeación del sector de infraestructura de transporte,2414,Funcionamiento,861000000.0,1282684300.341297
2020,Transporte,24,Agencia nacional de infraestructura,2413,Inversión,3691790246744.0,5499885469978.688
2020,Transporte,24,Agencia nacional de infraestructura,2413,Deuda,896061000000.0,1334916813993.1738
2020,Transporte,24,Agencia nacional de infraestructura,2413,Funcionamiento,100000000600.0,148976110108.87372
2020,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Inversión,1002823200000.0,1493966985665.5288
2020,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Deuda,1165000000.0,1735571672.3549488
2020,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Funcionamiento,635884000000.0,947315242320.8192
