TIPO,CTA,"SUB
CTA",OBJ,ORD,FUENTE,REC,SIT,APR. INICIAL,APR. ADICIONADA,APR. REDUCIDA,APR. VIGENTE,APR BLOQUEADA,CDP,APR. DISPONIBLE,COMPROMISO,OBLIGACION,ORDEN PAGO,PAGOS,mes,Código de entidad,Código de sector,Código de unidad,Sector,Entidad,Unidad,Tipo de gasto,Código de rubro,Nombre de rubro,mes_num,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,Cuenta,Subcuenta,Objeto,Ordinal,perc_ejecucion,perc_perdida,perc_compr
C,2201.0,700.0,20.0,20203B,Nación,14.0,CSF,22500000000,0,0,22500000000,0.0,19500000000.0,3000000000.0,19500000000.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2201-0700-20-20203B,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. RESIGNIFICACIÓN DE LA JORNADA ESCOLAR: MÁS QUE TIEMPO,6,2201,700.0,20.0,,2201,,,,0.0,0.9999612514134301,3.874858656989385e-05
C,2201.0,700.0,20.0,20203F,Nación,10.0,CSF,14000000000,0,0,14000000000,0.0,10028235450.0,3971764550.0,5450706999.0,1745919949.0,1588801565.0,1588801565.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2201-0700-20-20203F,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / F. GESTIÓN TERRITORIAL EDUCATIVA Y COMUNITARIA,6,2201,700.0,20.0,,2201,,,,3.469329758355444e-06,0.9999891688619478,1.0831138052198862e-05
C,2201.0,700.0,20.0,20203H,Nación,10.0,CSF,6239772000,0,0,6239772000,0.0,5639768542.0,600003458.0,0.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2201-0700-20-20203H,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / H. HACIA LA ERRADICACIÓN DE LOS ANALFABETISMOS Y EL CIERRE DE INEQUIDADES,6,2201,700.0,20.0,,2201,,,,0.0,1.0,0.0
C,2201.0,700.0,20.0,20204B,Nación,10.0,CSF,16000000000,0,0,16000000000,0.0,14739289282.0,1260710718.0,12217813599.0,443987614.0,443987614.0,443987614.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2201-0700-20-20204B,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. ALFABETIZACIÓN Y APROPIACIÓN DIGITAL COMO MOTOR DE OPORTUNIDADES PARA LA IGUALDAD,6,2201,700.0,20.0,,2201,,,,8.822508972840828e-07,0.999975721897029,2.4278102971060403e-05
C,2201.0,700.0,23.0,20203C,Nación,10.0,CSF,51000000000,0,0,51000000000,0.0,33149294777.0,17850705223.0,17409311288.0,14449387582.0,14415456582.0,14415456582.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2201-0700-23-20203C,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / C. DIGNIFICACIÓN, FORMACIÓN Y DESARROLLO DE LA PROFESIÓN DOCENTE PARA UNA EDUCACIÓN DE CALIDAD",6,2201,700.0,23.0,,2201,,,,2.8712479261696212e-05,0.999965405835612,3.459416438796401e-05
C,2201.0,700.0,23.0,20203C,Nación,14.0,CSF,66337900000,0,0,66337900000,0.0,26382250648.0,39955649352.0,3820385347.0,3820385347.0,3820385347.0,3820385347.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2201-0700-23-20203C,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / C. DIGNIFICACIÓN, FORMACIÓN Y DESARROLLO DE LA PROFESIÓN DOCENTE PARA UNA EDUCACIÓN DE CALIDAD",6,2201,700.0,23.0,,2201,,,,7.591514479414536e-06,0.9999924084855206,7.591514479414536e-06
C,2201.0,700.0,24.0,20203A,Nación,10.0,CSF,28421173658,0,0,28421173658,0.0,2478488109.0,25942685549.0,115005000.0,115005000.0,115005000.0,115005000.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2201-0700-24-20203A,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. PRIMERA INFANCIA FELIZ Y PROTEGIDA,6,2201,700.0,24.0,,2201,,,,2.2852724094721242e-07,0.9999997714727591,2.2852724094721242e-07
C,2201.0,700.0,24.0,20203F,Nación,10.0,CSF,35122408342,0,0,35122408342,0.0,28544727786.0,6577680556.0,12490495299.0,7376932232.0,7191053595.0,7191053595.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2201-0700-24-20203F,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / F. GESTIÓN TERRITORIAL EDUCATIVA Y COMUNITARIA,6,2201,700.0,24.0,,2201,,,,1.4658753703173962e-05,0.9999751800493131,2.4819950686879674e-05
C,2201.0,700.0,24.0,20203F,Nación,13.0,CSF,731371620,0,0,731371620,0.0,0.0,731371620.0,0.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2201-0700-24-20203F,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / F. GESTIÓN TERRITORIAL EDUCATIVA Y COMUNITARIA,6,2201,700.0,24.0,,2201,,,,0.0,1.0,0.0
C,2201.0,700.0,24.0,20203F,Nación,14.0,CSF,37690408287,0,0,37690408287,0.0,23780252051.21,13910156235.79,5855075154.0,1789521274.0,1730246523.0,1730246523.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2201-0700-24-20203F,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / F. GESTIÓN TERRITORIAL EDUCATIVA Y COMUNITARIA,6,2201,700.0,24.0,,2201,,,,3.555970256628499e-06,0.999988365339155,1.1634660845025824e-05
C,2201.0,700.0,24.0,20203G,Nación,14.0,CSF,5000000000,0,0,5000000000,0.0,5000000000.0,0.0,0.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2201-0700-24-20203G,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / G. EDUCACIÓN MEDIA PARA LA CONSTRUCCIÓN DE PROYECTOS DE VIDA,6,2201,700.0,24.0,,2201,,,,0.0,1.0,0.0
C,2202.0,700.0,0.0,20203K20,Nación,10.0,CSF,0,977427576024,977427576024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-0-20203K20,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / K20 EDUCACIÓN SUPERIOR COMO UN DERECHO - SUBSIDIOS Y ALIVIOS PARA EL ACCESO A LA EDUCACIÓN SUPERIOR,6,2202,700.0,0.0,,2202,,,,0.0,1.0,0.0
C,2202.0,700.0,0.0,20203K30,Nación,10.0,CSF,0,2857660507392,2857660507392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-0-20203K30,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / K30 EDUCACIÓN SUPERIOR COMO UN DERECHO - POLÍTICA DE GRATUIDAD DE LA EDUCACIÓN SUPERIOR PÚBLICA,6,2202,700.0,0.0,,2202,,,,0.0,1.0,0.0
C,2202.0,700.0,0.0,20203K40,Nación,10.0,CSF,0,1069833054810,1069833054810,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-0-20203K40,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / K40 EDUCACIÓN SUPERIOR COMO UN DERECHO - INFRAESTRUCTURA,6,2202,700.0,0.0,,2202,,,,0.0,1.0,0.0
C,2202.0,700.0,0.0,20203K41,Nación,10.0,CSF,0,30799984232,30799984232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-0-20203K41,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / K41 RECONCEPTUALIZACIÓN DEL SISTEMA DE ASEGURAMIENTO DE LA CALIDAD DE LA EDUCACIÓN SUPERIOR,6,2202,700.0,0.0,,2202,,,,0.0,1.0,0.0
C,2202.0,700.0,0.0,20203K41,Nación,13.0,CSF,0,3277362044,3277362044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-0-20203K41,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / K41 RECONCEPTUALIZACIÓN DEL SISTEMA DE ASEGURAMIENTO DE LA CALIDAD DE LA EDUCACIÓN SUPERIOR,6,2202,700.0,0.0,,2202,,,,0.0,1.0,0.0
C,2202.0,700.0,0.0,20203K40,Nación,13.0,CSF,0,76016332522,76016332522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-0-20203K40,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / K40 EDUCACIÓN SUPERIOR COMO UN DERECHO - INFRAESTRUCTURA,6,2202,700.0,0.0,,2202,,,,0.0,1.0,0.0
C,2202.0,700.0,0.0,20203K40,Nación,16.0,CSF,0,110000000000,110000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-0-20203K40,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / K40 EDUCACIÓN SUPERIOR COMO UN DERECHO - INFRAESTRUCTURA,6,2202,700.0,0.0,,2202,,,,0.0,1.0,0.0
C,2202.0,700.0,47.0,20203K20,Nación,10.0,CSF,977427576024,977427576024,977427576024,977427576024,0.0,947409757585.0,30017818439.0,947409757585.0,161940270516.0,161940270516.0,161940270516.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-47-20203K20,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K20. EDUCACIÓN SUPERIOR COMO UN DERECHO - SUBSIDIOS Y ALIVIOS PARA EL ACCESO A LA EDUCACIÓN SUPERIOR,6,2202,700.0,47.0,,2202,,,,0.0003217926457046797,0.9981173954354388,0.0018826045645612573
C,2202.0,700.0,49.0,20203K40,Nación,10.0,CSF,743535641686,743535641686,743535641686,743535641686,0.0,0.0,743535641686.0,0.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-49-20203K40,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K40. EDUCACIÓN SUPERIOR COMO UN DERECHO - INFRAESTRUCTURA,6,2202,700.0,49.0,,2202,,,,0.0,1.0,0.0
C,2202.0,700.0,49.0,20203K40,Nación,13.0,CSF,56464358314,56464358314,56464358314,56464358314,0.0,0.0,56464358314.0,0.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-49-20203K40,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K40. EDUCACIÓN SUPERIOR COMO UN DERECHO - INFRAESTRUCTURA,6,2202,700.0,49.0,,2202,,,,0.0,1.0,0.0
C,2202.0,700.0,50.0,20203K40,Nación,16.0,CSF,110000000000,110000000000,110000000000,110000000000,0.0,110000000000.0,0.0,88000000000.0,88000000000.0,88000000000.0,88000000000.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-50-20203K40,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K40. EDUCACIÓN SUPERIOR COMO UN DERECHO - INFRAESTRUCTURA,6,2202,700.0,50.0,,2202,,,,0.0001748654163154184,0.9998251345836846,0.0001748654163154184
C,2202.0,700.0,54.0,20203K40,Nación,10.0,CSF,300000000000,300000000000,300000000000,300000000000,300000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-54-20203K40,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K40. EDUCACIÓN SUPERIOR COMO UN DERECHO - INFRAESTRUCTURA,6,2202,700.0,54.0,,2202,,,,0.0,1.0,0.0
C,2202.0,700.0,55.0,20203K40,Nación,10.0,CSF,26297413124,26297413124,26297413124,26297413124,0.0,15353486850.0,10943926274.0,6965287944.0,2947629275.0,2667404086.0,2667404086.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-55-20203K40,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K40. EDUCACIÓN SUPERIOR COMO UN DERECHO - INFRAESTRUCTURA,6,2202,700.0,55.0,,2202,,,,5.857254776322613e-06,0.9999861592275445,1.384077245550369e-05
C,2202.0,700.0,55.0,20203K40,Nación,13.0,CSF,19551974208,19551974208,19551974208,19551974208,0.0,0.0,19551974208.0,0.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-55-20203K40,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K40. EDUCACIÓN SUPERIOR COMO UN DERECHO - INFRAESTRUCTURA,6,2202,700.0,55.0,,2202,,,,0.0,1.0,0.0
C,2202.0,700.0,56.0,20203K41,Nación,10.0,CSF,30799984232,30799984232,30799984232,30799984232,0.0,27157534040.0,3642450192.0,5112639093.0,2119197101.0,1863800157.0,1858811267.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-56-20203K41,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K41. RECONCEPTUALIZACIÓN DEL SISTEMA DE ASEGURAMIENTO DE LA CALIDAD DE LA EDUCACIÓN SUPERIOR,6,2202,700.0,56.0,,2202,,,,4.2110714013726455e-06,0.9999898406390515,1.0159360948499184e-05
C,2202.0,700.0,56.0,20203K41,Nación,13.0,CSF,3277362044,3277362044,3277362044,3277362044,0.0,0.0,3277362044.0,0.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-56-20203K41,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K41. RECONCEPTUALIZACIÓN DEL SISTEMA DE ASEGURAMIENTO DE LA CALIDAD DE LA EDUCACIÓN SUPERIOR,6,2202,700.0,56.0,,2202,,,,0.0,1.0,0.0
C,2202.0,700.0,57.0,20203K30,Nación,10.0,CSF,2857660507392,2857660507392,2857660507392,2857660507392,0.0,2103358068372.0,754302439020.0,1993381672211.0,1488940487648.0,1488940487648.0,1488940487648.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2202-0700-57-20203K30,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K30. EDUCACIÓN SUPERIOR COMO UN DERECHO - POLÍTICA DE GRATUIDAD DE LA EDUCACIÓN SUPERIOR PÚBLICA,6,2202,700.0,57.0,,2202,,,,0.0029586840709255637,0.9960389373183329,0.003961062681667062
C,2299.0,700.0,10.0,20104D,Nación,10.0,CSF,2000000000,0,0,2000000000,0.0,1399042500.0,600957500.0,1250495000.0,869212500.0,739152500.0,739152500.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2299-0700-10-20104D,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / D. DATOS SECTORIALES PARA AUMENTAR EL APROVECHAMIENTO DE DATOS EN EL PAÍS,6,2299,700.0,10.0,,2299,,,,1.7272182463530184e-06,0.9999975151326276,2.484867372447149e-06
C,2299.0,700.0,10.0,20110E,Nación,10.0,CSF,3300000000,0,0,3300000000,0.0,3076733660.0,223266340.0,3076733660.0,1029262466.99,1029262466.99,1029262466.99,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2299-0700-10-20110E,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / E. SISTEMA NACIONAL DE DEFENSA JURÍDICA DEL ESTADO,6,2299,700.0,10.0,,2299,,,,2.0452546566822833e-06,0.999993886200996,6.113799003949557e-06
C,2299.0,700.0,10.0,53105A,Nación,10.0,CSF,3900000000,0,0,3900000000,0.0,3543676485.0,356323515.0,3389967777.0,2151195797.0,2048452326.0,2048452326.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2299-0700-10-53105A,5. CONVERGENCIA REGIONAL / A. LUCHA CONTRA LA CORRUPCIÓN EN LAS ENTIDADES PÚBLICAS NACIONALES Y TERRITORIALES,6,2299,700.0,10.0,,2299,,,,4.27465623429981e-06,0.9999932637712884,6.7362287116018004e-06
C,2299.0,700.0,10.0,53105B,Nación,10.0,CSF,7485686974,0,0,7485686974,0.0,6174437415.8,1311249558.2,3799686975.0,1551611519.0,1381988477.0,1381988477.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2299-0700-10-53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,6,2299,700.0,10.0,,2299,,,,3.083218116246974e-06,0.9999924496154006,7.550384599450543e-06
C,2299.0,700.0,10.0,53105D,Nación,10.0,CSF,17295550735,0,0,17295550735,0.0,15781849493.0,1513701242.0,15781849493.0,9125688655.0,8883085004.0,8883085004.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2299-0700-10-53105D,5. CONVERGENCIA REGIONAL / D. GOBIERNO DIGITAL PARA LA GENTE,6,2299,700.0,10.0,,2299,,,,1.813371983888029e-05,0.999968639776343,3.1360223657053636e-05
C,2299.0,700.0,10.0,53105E,Nación,10.0,CSF,200000000,0,0,200000000,0.0,200000000.0,0.0,200000000.0,79237584.0,79237584.0,79237584.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2299-0700-10-53105E,5. CONVERGENCIA REGIONAL / E. CAPACIDADES Y ARTICULACIÓN PARA LA GESTIÓN TERRITORIAL,6,2299,700.0,10.0,,2299,,,,1.5745355811349928e-07,0.9999996025785993,3.9742140071686e-07
C,2299.0,700.0,10.0,53106A,Nación,10.0,CSF,100000000,0,0,100000000,0.0,100000000.0,0.0,100000000.0,0.0,0.0,0.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2299-0700-10-53106A,"5. CONVERGENCIA REGIONAL / A. CONDICIONES Y CAPACIDADES INSTITUCIONALES, ORGANIZATIVAS E INDIVIDUALES PARA LA PARTICIPACIÓN CIUDADANA",6,2299,700.0,10.0,,2299,,,,0.0,0.9999998012892997,1.9871070035843e-07
C,2299.0,700.0,10.0,53106B,Nación,10.0,CSF,200000000,0,0,200000000,0.0,158407500.0,41592500.0,69207500.0,42417500.0,42417500.0,42417500.0,junio,2201,22,220101,Educación,Ministerio de educación nacional,Ministerio educacion nacional - gestion general,Inversión,C-2299-0700-10-53106B,"5. CONVERGENCIA REGIONAL / B. EFECTIVIDAD DE LOS DISPOSITIVOS DE PARTICIPACIÓN CIUDADANA, POLÍTICA Y ELECTORAL",6,2299,700.0,10.0,,2299,,,,8.428811132453705e-08,0.999999862477292,1.3752270795056044e-07
A,1.0,1.0,1.0,,Nación,10.0,CSF,14857412525,0,0,14857412525,0.0,14857412525.0,0.0,7509438214.23,7509438214.23,7509438214.23,7509438214.23,junio,2234,22,223400,Educación,Escuela tecnológica instituto técnico central,Escuela tecnologica instituto tecnico central,Funcionamiento,A-01-01-01,SALARIO,6,1,1.0,1.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,1.4922057268480011e-05,0.9999850779427315,1.4922057268480011e-05
A,1.0,1.0,2.0,,Nación,10.0,CSF,4955511096,0,0,4955511096,0.0,4955511096.0,0.0,3498387866.0,3498387866.0,3481984066.0,3481984066.0,junio,2234,22,223400,Educación,Escuela tecnológica instituto técnico central,Escuela tecnologica instituto tecnico central,Funcionamiento,A-01-01-02,CONTRIBUCIONES INHERENTES A LA NÓMINA,6,1,1.0,2.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,6.9516710297829334e-06,0.9999930483289702,6.9516710297829334e-06
A,1.0,1.0,3.0,,Nación,10.0,CSF,779900655,0,0,779900655,0.0,779900655.0,0.0,177965266.0,177965266.0,177965266.0,177965266.0,junio,2234,22,223400,Educación,Escuela tecnológica instituto técnico central,Escuela tecnologica instituto tecnico central,Funcionamiento,A-01-01-03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,6,1,1.0,3.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,3.5363602646334287e-07,0.9999996463639735,3.5363602646334287e-07
A,1.0,2.0,1.0,,Nación,10.0,CSF,1811341819,0,0,1811341819,0.0,1811341819.0,0.0,1697710062.0,1697710062.0,1697710062.0,1697710062.0,junio,2234,22,223400,Educación,Escuela tecnológica instituto técnico central,Escuela tecnologica instituto tecnico central,Funcionamiento,A-01-02-01,SALARIO,6,1,2.0,1.0,,GASTOS DE PERSONAL,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,SALARIO,,3.373531554255736e-06,0.9999966264684458,3.373531554255736e-06
A,1.0,2.0,2.0,,Nación,10.0,CSF,444145649,0,0,444145649,0.0,444145649.0,0.0,416034900.0,416034900.0,416034900.0,416034900.0,junio,2234,22,223400,Educación,Escuela tecnológica instituto técnico central,Escuela tecnologica instituto tecnico central,Funcionamiento,A-01-02-02,CONTRIBUCIONES INHERENTES A LA NÓMINA,6,1,2.0,2.0,,GASTOS DE PERSONAL,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,CONTRIBUCIONES INHERENTES A LA NÓMINA,,8.267058635254939e-07,0.9999991732941365,8.267058635254939e-07
A,2.0,,,,Nación,10.0,CSF,67713953,0,0,67713953,0.0,67713953.0,0.0,31261290.44,0.0,0.0,0.0,junio,2234,22,223400,Educación,Escuela tecnológica instituto técnico central,Escuela tecnologica instituto tecnico central,Funcionamiento,A-02,ADQUISICIÓN DE BIENES  Y SERVICIOS,6,2,,,,ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,0.0,0.9999999378804708,6.211952917440693e-08
A,2.0,,,,Propios,20.0,CSF,4609084000,0,0,4609084000,0.0,4563879452.39,45204547.61,3593939179.81,2587752369.48,2571381492.48,2571381492.48,junio,2234,22,223400,Educación,Escuela tecnológica instituto técnico central,Escuela tecnologica instituto tecnico central,Funcionamiento,A-02,ADQUISICIÓN DE BIENES  Y SERVICIOS,6,2,,,,ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,5.142140856935575e-06,0.9999928584582853,7.141541714656465e-06
A,3.0,3.0,1.0,999,Nación,10.0,CSF,6608565679,0,0,6608565679,3803236328.0,2805329351.0,0.0,0.0,0.0,0.0,0.0,junio,2234,22,223400,Educación,Escuela tecnológica instituto técnico central,Escuela tecnologica instituto tecnico central,Funcionamiento,A-03-03-01-999,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,6,3,3.0,1.0,999.0,TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A HOGARES DIFERENTES DE PRESTACIONES SOCIALES,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,0.0,1.0,0.0
A,3.0,3.0,1.0,999,Propios,20.0,CSF,5251182084,0,0,5251182084,5251182084.0,0.0,0.0,0.0,0.0,0.0,0.0,junio,2234,22,223400,Educación,Escuela tecnológica instituto técnico central,Escuela tecnologica instituto tecnico central,Funcionamiento,A-03-03-01-999,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,6,3,3.0,1.0,999.0,TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A HOGARES DIFERENTES DE PRESTACIONES SOCIALES,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,0.0,1.0,0.0
A,3.0,3.0,4.0,001,Propios,20.0,CSF,628015000,0,0,628015000,0.0,626806000.0,1209000.0,464233264.0,254170638.0,244622788.0,244622788.0,junio,2234,22,223400,Educación,Escuela tecnológica instituto técnico central,Escuela tecnologica instituto tecnico central,Funcionamiento,A-03-03-04-001,TRANSFERENCIAS BIENESTAR UNIVERSITARIO (LEY 30 DE 1992),6,3,3.0,4.0,1.0,TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,"MEDIDAS DE PROTECCION UNP- APOYO DE TRANSPORTE, TRASTEO Y DE REUBICACIÓN TEMPORAL",5.050642548752898e-07,0.9999990775188298,9.224811701911993e-07
A,3.0,4.0,2.0,012,Nación,10.0,CSF,5461000,0,0,5461000,0.0,5461000.0,0.0,5461000.0,5461000.0,5461000.0,5461000.0,junio,2234,22,223400,Educación,Escuela tecnológica instituto técnico central,Escuela tecnologica instituto tecnico central,Funcionamiento,A-03-04-02-012,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),6,3,4.0,2.0,12.0,TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA","FORTALECIMIENTO A LOS PROCESOS ORGANIZATIVOS Y DE CONCERTACIÓN DE LAS COMUNIDADES NEGRAS, AFROCOLOMBIANAS, RAIZALES Y PALENQUERAS",1.0851591346573862e-08,0.9999999891484087,1.0851591346573862e-08
A,3.0,10.0,,,Propios,20.0,CSF,218440000,0,0,218440000,0.0,0.0,218440000.0,0.0,0.0,0.0,0.0,junio,2234,22,223400,Educación,Escuela tecnológica instituto técnico central,Escuela tecnologica instituto tecnico central,Funcionamiento,A-03-10,SENTENCIAS Y CONCILIACIONES,6,3,10.0,,,TRANSFERENCIAS CORRIENTES,SENTENCIAS Y CONCILIACIONES,,,0.0,1.0,0.0
A,5.0,,,,Propios,20.0,CSF,1200000000,0,0,1200000000,0.0,622509407.0,577490593.0,469796346.0,251876703.0,218701587.0,218701587.0,junio,2234,22,223400,Educación,Escuela tecnológica instituto técnico central,Escuela tecnologica instituto tecnico central,Funcionamiento,A-05,GASTOS DE COMERCIALIZACIÓN Y PRODUCCIÓN,6,5,,,,GASTOS DE COMERCIALIZACIÓN Y PRODUCCIÓN,,,,5.005059605710226e-07,0.9999990664643906,9.335356093949131e-07
