ENTIDAD,CONCEPTO,NACION,PROPIOS,TOTAL,Tipo de gasto,Código de entidad,Código de sector,Sector,TOTAL %
Procuraduría general de la nación,Transferencias,61452.0,0.0,61452.0,Funcionamiento,2501,25,Organismos de control,0.01162480971808426
Procuraduría general de la nación,"Tributos, multas, sanciones, interés",6109.5,0.0,6109.5,Funcionamiento,2501,25,Organismos de control,0.0011557276406404312
Rama judicial,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,2701,27,Rama judicial,0.0
Rama judicial,Adquisición de bienes y servicios,731514.3,0.0,731514.3,Funcionamiento,2701,27,Rama judicial,0.13837978493063863
Rama judicial,Disminución de pasivos,16090.4,0.0,16090.4,Funcionamiento,2701,27,Rama judicial,0.0030438039166807095
Rama judicial,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,2701,27,Rama judicial,0.0
Rama judicial,Gastos de personal,8729924.8,0.0,8729924.8,Funcionamiento,2701,27,Rama judicial,1.6514306231397644
Rama judicial,Inversion,426756.8,0.0,426756.8,Inversion,2701,27,Rama judicial,0.08072913161326793
Rama judicial,Servicio de la deuda,792580.2,0.0,792580.2,Servicio de la deuda,2701,27,Rama judicial,0.14993155652088078
Rama judicial,Transferencias,1496428.9,0.0,1496428.9,Funcionamiento,2701,27,Rama judicial,0.28307786921731004
Rama judicial,"Tributos, multas, sanciones, interés",22862.3,0.0,22862.3,Funcionamiento,2701,27,Rama judicial,0.0043248370633625875
Registraduría nacional del estado civil,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,2801,28,Registraduría,0.0
Registraduría nacional del estado civil,Adquisición de bienes y servicios,1354146.3,0.0,1354146.3,Funcionamiento,2801,28,Registraduría,0.25616242055503224
Registraduría nacional del estado civil,Disminución de pasivos,86297.5,0.0,86297.5,Funcionamiento,2801,28,Registraduría,0.01632480662381007
Registraduría nacional del estado civil,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,2801,28,Registraduría,0.0
Registraduría nacional del estado civil,Gastos de personal,1287555.3,0.0,1287555.3,Funcionamiento,2801,28,Registraduría,0.2435654716528493
Registraduría nacional del estado civil,Inversion,117153.5,0.0,117153.5,Inversion,2801,28,Registraduría,0.022161803445088595
Registraduría nacional del estado civil,Servicio de la deuda,337.7,0.0,337.7,Servicio de la deuda,2801,28,Registraduría,6.388235113254335e-05
Registraduría nacional del estado civil,Transferencias,7561.2,0.0,7561.2,Funcionamiento,2801,28,Registraduría,0.001430344191244853
Registraduría nacional del estado civil,"Tributos, multas, sanciones, interés",6401.0,0.0,6401.0,Funcionamiento,2801,28,Registraduría,0.0012108703867320404
Servicio de la deuda pública nacional,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1401,14,Servicio de la deuda pública nacional,0.0
Servicio de la deuda pública nacional,Adquisición de bienes y servicios,0.0,0.0,0.0,Funcionamiento,1401,14,Servicio de la deuda pública nacional,0.0
Servicio de la deuda pública nacional,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1401,14,Servicio de la deuda pública nacional,0.0
Servicio de la deuda pública nacional,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,1401,14,Servicio de la deuda pública nacional,0.0
Servicio de la deuda pública nacional,Gastos de personal,0.0,0.0,0.0,Funcionamiento,1401,14,Servicio de la deuda pública nacional,0.0
Servicio de la deuda pública nacional,Inversion,0.0,0.0,0.0,Inversion,1401,14,Servicio de la deuda pública nacional,0.0
Servicio de la deuda pública nacional,Servicio de la deuda,118241321.6,0.0,118241321.6,Servicio de la deuda,1401,14,Servicio de la deuda pública nacional,22.367585504374247
Servicio de la deuda pública nacional,Transferencias,0.0,0.0,0.0,Funcionamiento,1401,14,Servicio de la deuda pública nacional,0.0
Servicio de la deuda pública nacional,"Tributos, multas, sanciones, interés",0.0,0.0,0.0,Funcionamiento,1401,14,Servicio de la deuda pública nacional,0.0
Servicio geológico colombiano,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,2103,21,Minas y energía,0.0
Servicio geológico colombiano,Adquisición de bienes y servicios,11370.8,0.0,11370.8,Funcionamiento,2103,21,Minas y energía,0.002151002186135398
Servicio geológico colombiano,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,2103,21,Minas y energía,0.0
Servicio geológico colombiano,Gastos comerc. y produccion,11996.6,10360.1,22356.7,Funcionamiento,2103,21,Minas y energía,0.004229193247157039
Servicio geológico colombiano,Gastos de personal,44800.7,0.0,44800.7,Funcionamiento,2103,21,Minas y energía,0.008474900942800519
Servicio geológico colombiano,Inversion,46219.2,11573.9,57793.1,Inversion,2103,21,Minas y energía,0.010932659482493903
Servicio geológico colombiano,Servicio de la deuda,207.0,0.0,207.0,Servicio de la deuda,2103,21,Minas y energía,3.915797063795225e-05
Servicio geológico colombiano,Transferencias,223.9,0.0,223.9,Funcionamiento,2103,21,Minas y energía,4.235492572868362e-05
Servicio geológico colombiano,"Tributos, multas, sanciones, interés",1283.9,0.0,1283.9,Funcionamiento,2103,21,Minas y energía,0.00024287400242544395
Servicio nacional de aprendizaje (sena),Adquisicion de activos financieros,0.0,98.6,98.6,Funcionamiento,3602,36,Trabajo,1.8652057511604305e-05
Servicio nacional de aprendizaje (sena),Adquisición de bienes y servicios,0.0,10830.4,10830.4,Funcionamiento,3602,36,Trabajo,0.0020487752908081064
Servicio nacional de aprendizaje (sena),Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,3602,36,Trabajo,0.0
Servicio nacional de aprendizaje (sena),Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,3602,36,Trabajo,0.0
Servicio nacional de aprendizaje (sena),Gastos de personal,0.0,91424.5,91424.5,Funcionamiento,3602,36,Trabajo,0.017294675780625438
Servicio nacional de aprendizaje (sena),Inversion,4389468.9,3032040.8,7421509.7,Inversion,3602,36,Trabajo,1.403919125226463
Servicio nacional de aprendizaje (sena),Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,3602,36,Trabajo,0.0
Servicio nacional de aprendizaje (sena),Transferencias,0.0,20101.9,20101.9,Funcionamiento,3602,36,Trabajo,0.00380265512061378
Servicio nacional de aprendizaje (sena),"Tributos, multas, sanciones, interés",0.0,10009.6,10009.6,Funcionamiento,3602,36,Trabajo,0.0018935054246263132
Superintendencia financiera de colombia,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1313,13,Hacienda,0.0
Superintendencia financiera de colombia,Adquisición de bienes y servicios,0.0,24532.9,24532.9,Funcionamiento,1313,13,Hacienda,0.004640862694994294
Superintendencia financiera de colombia,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1313,13,Hacienda,0.0
Superintendencia financiera de colombia,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,1313,13,Hacienda,0.0
Superintendencia financiera de colombia,Gastos de personal,0.0,286687.7,286687.7,Funcionamiento,1313,13,Hacienda,0.05423240840029983
Superintendencia financiera de colombia,Inversion,0.0,61066.3,61066.3,Inversion,1313,13,Hacienda,0.011551847257818278
Superintendencia financiera de colombia,Servicio de la deuda,0.0,3841.8,3841.8,Servicio de la deuda,1313,13,Hacienda,0.0007267492347675602
Superintendencia financiera de colombia,Transferencias,0.0,42931.3,42931.3,Funcionamiento,1313,13,Hacienda,0.008121268525841158
Superintendencia financiera de colombia,"Tributos, multas, sanciones, interés",0.0,818.0,818.0,Funcionamiento,1313,13,Hacienda,0.00015474019314900937
Superintendencia de industria y comercio,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,3503,35,"Comercio, industria y turismo",0.0
Superintendencia de industria y comercio,Adquisición de bienes y servicios,0.0,88981.4,88981.4,Funcionamiento,3503,35,"Comercio, industria y turismo",0.01683251714262746
Superintendencia de industria y comercio,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,3503,35,"Comercio, industria y turismo",0.0
Superintendencia de industria y comercio,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,3503,35,"Comercio, industria y turismo",0.0
Superintendencia de industria y comercio,Gastos de personal,0.0,142805.4,142805.4,Funcionamiento,3503,35,"Comercio, industria y turismo",0.02701434618425616
Superintendencia de industria y comercio,Inversion,0.0,131718.8,131718.8,Inversion,3503,35,"Comercio, industria y turismo",0.024917105810948328
Superintendencia de industria y comercio,Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,3503,35,"Comercio, industria y turismo",0.0
Superintendencia de industria y comercio,Transferencias,0.0,9647.7,9647.7,Funcionamiento,3503,35,"Comercio, industria y turismo",0.001825045185138995
Superintendencia de industria y comercio,"Tributos, multas, sanciones, interés",0.0,565.0,565.0,Funcionamiento,3503,35,"Comercio, industria y turismo",0.00010688045125817885
Superintendencia de notariado y registro,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1204,12,Justicia y el derecho,0.0
Superintendencia de notariado y registro,Adquisición de bienes y servicios,0.0,140784.0,140784.0,Funcionamiento,1204,12,Justicia y el derecho,0.02663196008837425
Superintendencia de notariado y registro,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1204,12,Justicia y el derecho,0.0
Superintendencia de notariado y registro,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,1204,12,Justicia y el derecho,0.0
Superintendencia de notariado y registro,Gastos de personal,0.0,443036.1,443036.1,Funcionamiento,1204,12,Justicia y el derecho,0.08380866954276751
Superintendencia de notariado y registro,Inversion,6475.7,265205.8,271681.5,Inversion,1204,12,Justicia y el derecho,0.05139370144867064
Superintendencia de notariado y registro,Servicio de la deuda,0.0,6259.9,6259.9,Servicio de la deuda,1204,12,Justicia y el derecho,0.0011841786492585375
Superintendencia de notariado y registro,Transferencias,0.0,154217.9,154217.9,Funcionamiento,1204,12,Justicia y el derecho,0.029173236715201237
Superintendencia de notariado y registro,"Tributos, multas, sanciones, interés",0.0,5477.3,5477.3,Funcionamiento,1204,12,Justicia y el derecho,0.001036135036595439
Superintendencia de puertos y transporte,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,2417,24,Transporte,0.0
Superintendencia de puertos y transporte,Adquisición de bienes y servicios,0.0,32193.6,32193.6,Funcionamiento,2417,24,Transporte,0.006090029195797002
Superintendencia de puertos y transporte,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,2417,24,Transporte,0.0
Superintendencia de puertos y transporte,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,2417,24,Transporte,0.0
Superintendencia de puertos y transporte,Gastos de personal,0.0,29303.3,29303.3,Funcionamiento,2417,24,Transporte,0.005543274207705827
Superintendencia de puertos y transporte,Inversion,0.0,34918.0,34918.0,Inversion,2417,24,Transporte,0.0066054010566957335
Superintendencia de puertos y transporte,Servicio de la deuda,0.0,9915.9,9915.9,Servicio de la deuda,2417,24,Transporte,0.0018757802949220807
Superintendencia de puertos y transporte,Transferencias,0.0,922.6,922.6,Funcionamiento,2417,24,Transporte,0.00017452726430229346
Superintendencia de puertos y transporte,"Tributos, multas, sanciones, interés",0.0,177.9,177.9,Funcionamiento,2417,24,Transporte,3.365315447580534e-05
Superintendencia de servicios públicos domiciliarios,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,324,3,Planeación,0.0
Superintendencia de servicios públicos domiciliarios,Adquisición de bienes y servicios,0.0,64666.3,64666.3,Funcionamiento,324,3,Planeación,0.012232855442826145
Superintendencia de servicios públicos domiciliarios,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,324,3,Planeación,0.0
Superintendencia de servicios públicos domiciliarios,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,324,3,Planeación,0.0
Superintendencia de servicios públicos domiciliarios,Gastos de personal,0.0,162957.1,162957.1,Funcionamiento,324,3,Planeación,0.03082642191809589
Superintendencia de servicios públicos domiciliarios,Inversion,0.0,36788.6,36788.6,Inversion,324,3,Planeación,0.00695926047638343
Superintendencia de servicios públicos domiciliarios,Servicio de la deuda,0.0,23370.2,23370.2,Servicio de la deuda,324,3,Planeación,0.004420915968130781
Superintendencia de servicios públicos domiciliarios,Transferencias,0.0,46956.4,46956.4,Funcionamiento,324,3,Planeación,0.008882692427362034
Superintendencia de servicios públicos domiciliarios,"Tributos, multas, sanciones, interés",0.0,1120.5,1120.5,Funcionamiento,324,3,Planeación,0.00021196379758369805
Superintendencia de sociedades,Adquisicion de activos financieros,0.0,3591.9,3591.9,Funcionamiento,3502,35,"Comercio, industria y turismo",0.0006794759165915976
Superintendencia de sociedades,Adquisición de bienes y servicios,0.0,21431.6,21431.6,Funcionamiento,3502,35,"Comercio, industria y turismo",0.0040541930605040456
Superintendencia de sociedades,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,3502,35,"Comercio, industria y turismo",0.0
Superintendencia de sociedades,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,3502,35,"Comercio, industria y turismo",0.0
Superintendencia de sociedades,Gastos de personal,0.0,135480.1,135480.1,Funcionamiento,3502,35,"Comercio, industria y turismo",0.02562862694602336
Superintendencia de sociedades,Inversion,0.0,35873.0,35873.0,Inversion,3502,35,"Comercio, industria y turismo",0.006786057394663097
Superintendencia de sociedades,Servicio de la deuda,0.0,4788.3,4788.3,Servicio de la deuda,3502,35,"Comercio, industria y turismo",0.0009057976367425448
Superintendencia de sociedades,Transferencias,0.0,25976.5,25976.5,Funcionamiento,3502,35,"Comercio, industria y turismo",0.004913946977182448
Superintendencia de sociedades,"Tributos, multas, sanciones, interés",0.0,768.6,768.6,Funcionamiento,3502,35,"Comercio, industria y turismo",0.00014539524749917923
Superintendencia de vigilancia y seguridad privada,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1516,15,Defensa y policía,0.0
Superintendencia de vigilancia y seguridad privada,Adquisición de bienes y servicios,0.0,17592.4,17592.4,Funcionamiento,1516,15,Defensa y policía,0.003327935664981214
Superintendencia de vigilancia y seguridad privada,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1516,15,Defensa y policía,0.0
Superintendencia de vigilancia y seguridad privada,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,1516,15,Defensa y policía,0.0
Superintendencia de vigilancia y seguridad privada,Gastos de personal,0.0,11282.2,11282.2,Funcionamiento,1516,15,Defensa y policía,0.0021342418180265938
Superintendencia de vigilancia y seguridad privada,Inversion,0.0,4988.0,4988.0,Inversion,1516,15,Defensa y policía,0.0009435746741164533
Superintendencia de vigilancia y seguridad privada,Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,1516,15,Defensa y policía,0.0
Superintendencia de vigilancia y seguridad privada,Transferencias,0.0,3933.8,3933.8,Funcionamiento,1516,15,Defensa y policía,0.0007441527772733168
Superintendencia de vigilancia y seguridad privada,"Tributos, multas, sanciones, interés",0.0,261.0,261.0,Funcionamiento,1516,15,Defensa y policía,4.937309341307023e-05
Superintendencia de la economía solidaria,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1309,13,Hacienda,0.0
Superintendencia de la economía solidaria,Adquisición de bienes y servicios,0.0,4081.5,4081.5,Funcionamiento,1309,13,Hacienda,0.0007720930297526672
Superintendencia de la economía solidaria,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1309,13,Hacienda,0.0
Superintendencia de la economía solidaria,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,1309,13,Hacienda,0.0
Superintendencia de la economía solidaria,Gastos de personal,0.0,19445.2,19445.2,Funcionamiento,1309,13,Hacienda,0.003678427877531928
Superintendencia de la economía solidaria,Inversion,0.0,10000.0,10000.0,Inversion,1309,13,Hacienda,0.0018916894027996257
Superintendencia de la economía solidaria,Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,1309,13,Hacienda,0.0
Superintendencia de la economía solidaria,Transferencias,0.0,315.0,315.0,Funcionamiento,1309,13,Hacienda,5.958821618818821e-05
Superintendencia de la economía solidaria,"Tributos, multas, sanciones, interés",0.0,523.2,523.2,Funcionamiento,1309,13,Hacienda,9.897318955447642e-05
Superintendencia nacional de salud,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1910,19,Salud y protección social,0.0
Superintendencia nacional de salud,Adquisición de bienes y servicios,0.0,39992.5,39992.5,Funcionamiento,1910,19,Salud y protección social,0.0075653388441464025
Superintendencia nacional de salud,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1910,19,Salud y protección social,0.0
Superintendencia nacional de salud,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,1910,19,Salud y protección social,0.0
Superintendencia nacional de salud,Gastos de personal,0.0,213056.2,213056.2,Funcionamiento,1910,19,Salud y protección social,0.04030361557407576
Superintendencia nacional de salud,Inversion,33793.6,107127.9,140921.5,Inversion,1910,19,Salud y protección social,0.026657970817662746
Superintendencia nacional de salud,Servicio de la deuda,0.0,15477.6,15477.6,Servicio de la deuda,1910,19,Salud y protección social,0.0029278811900771487
Superintendencia nacional de salud,Transferencias,0.0,1698.2,1698.2,Funcionamiento,1910,19,Salud y protección social,0.00032124669438343245
Superintendencia nacional de salud,"Tributos, multas, sanciones, interés",0.0,681.0,681.0,Funcionamiento,1910,19,Salud y protección social,0.0001288240483306545
Unidad administrativa especial agencia nacional de defensa jurídica del estado,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1210,12,Justicia y el derecho,0.0
Unidad administrativa especial agencia nacional de defensa jurídica del estado,Adquisición de bienes y servicios,27231.1,0.0,27231.1,Funcionamiento,1210,12,Justicia y el derecho,0.005151278329657689
Unidad administrativa especial agencia nacional de defensa jurídica del estado,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1210,12,Justicia y el derecho,0.0
Unidad administrativa especial agencia nacional de defensa jurídica del estado,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,1210,12,Justicia y el derecho,0.0
Unidad administrativa especial agencia nacional de defensa jurídica del estado,Gastos de personal,50949.9,0.0,50949.9,Funcionamiento,1210,12,Justicia y el derecho,0.009638138590370065
Unidad administrativa especial agencia nacional de defensa jurídica del estado,Inversion,16813.5,0.0,16813.5,Inversion,1210,12,Justicia y el derecho,0.00318059197739715
Unidad administrativa especial agencia nacional de defensa jurídica del estado,Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,1210,12,Justicia y el derecho,0.0
Unidad administrativa especial agencia nacional de defensa jurídica del estado,Transferencias,57854.9,0.0,57854.9,Funcionamiento,1210,12,Justicia y el derecho,0.010944350123003207
Unidad administrativa especial agencia nacional de defensa jurídica del estado,"Tributos, multas, sanciones, interés",298.5,0.0,298.5,Funcionamiento,1210,12,Justicia y el derecho,5.646692867356883e-05
Unidad administrativa especial comisión de regulación de comunicaciones,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,2308,23,Tecnologías de la información y las comunicaciones,0.0
Unidad administrativa especial comisión de regulación de comunicaciones,Adquisición de bienes y servicios,0.0,2522.0,2522.0,Funcionamiento,2308,23,Tecnologías de la información y las comunicaciones,0.00047708406738606555
Unidad administrativa especial comisión de regulación de comunicaciones,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,2308,23,Tecnologías de la información y las comunicaciones,0.0
Unidad administrativa especial comisión de regulación de comunicaciones,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,2308,23,Tecnologías de la información y las comunicaciones,0.0
Unidad administrativa especial comisión de regulación de comunicaciones,Gastos de personal,0.0,35807.2,35807.2,Funcionamiento,2308,23,Tecnologías de la información y las comunicaciones,0.006773610078392675
Unidad administrativa especial comisión de regulación de comunicaciones,Inversion,0.0,18195.8,18195.8,Inversion,2308,23,Tecnologías de la información y las comunicaciones,0.0034420802035461428
Unidad administrativa especial comisión de regulación de comunicaciones,Servicio de la deuda,0.0,41.3,41.3,Servicio de la deuda,2308,23,Tecnologías de la información y las comunicaciones,7.812677233562453e-06
Unidad administrativa especial comisión de regulación de comunicaciones,Transferencias,0.0,62.0,62.0,Funcionamiento,2308,23,Tecnologías de la información y las comunicaciones,1.1728474297357679e-05
Unidad administrativa especial comisión de regulación de comunicaciones,"Tributos, multas, sanciones, interés",0.0,2225.0,2225.0,Funcionamiento,2308,23,Tecnologías de la información y las comunicaciones,0.0004209008921229167
Unidad administrativa especial contaduría general de la nación,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1308,13,Hacienda,0.0
Unidad administrativa especial contaduría general de la nación,Adquisición de bienes y servicios,4188.0,0.0,4188.0,Funcionamiento,1308,13,Hacienda,0.0007922395218924833
Unidad administrativa especial contaduría general de la nación,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1308,13,Hacienda,0.0
Unidad administrativa especial contaduría general de la nación,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,1308,13,Hacienda,0.0
Unidad administrativa especial contaduría general de la nación,Gastos de personal,16071.9,0.0,16071.9,Funcionamiento,1308,13,Hacienda,0.00304030429128553
Unidad administrativa especial contaduría general de la nación,Inversion,6934.2,0.0,6934.2,Inversion,1308,13,Hacienda,0.0013117352656893163
Unidad administrativa especial contaduría general de la nación,Servicio de la deuda,320.0,0.0,320.0,Servicio de la deuda,1308,13,Hacienda,6.0534060889588016e-05
Unidad administrativa especial contaduría general de la nación,Transferencias,367.5,0.0,367.5,Funcionamiento,1308,13,Hacienda,6.951958555288624e-05
Unidad administrativa especial contaduría general de la nación,"Tributos, multas, sanciones, interés",63.8,0.0,63.8,Funcionamiento,1308,13,Hacienda,1.206897838986161e-05
Unidad administrativa especial de alimentación escolar,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,2246,22,Educación,0.0
Unidad administrativa especial de alimentación escolar,Adquisición de bienes y servicios,3743.6,0.0,3743.6,Funcionamiento,2246,22,Educación,0.0007081728448320679
Unidad administrativa especial de alimentación escolar,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,2246,22,Educación,0.0
Unidad administrativa especial de alimentación escolar,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,2246,22,Educación,0.0
Unidad administrativa especial de alimentación escolar,Gastos de personal,10403.3,0.0,10403.3,Funcionamiento,2246,22,Educación,0.0019679812364145344
Unidad administrativa especial de alimentación escolar,Inversion,946116.3,0.0,946116.3,Inversion,2246,22,Educación,0.17897581785259914
Unidad administrativa especial de alimentación escolar,Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,2246,22,Educación,0.0
Unidad administrativa especial de alimentación escolar,Transferencias,48.9,0.0,48.9,Funcionamiento,2246,22,Educación,9.25036117969017e-06
Unidad administrativa especial de alimentación escolar,"Tributos, multas, sanciones, interés",3240.5,0.0,3240.5,Funcionamiento,2246,22,Educación,0.0006130019509772187
Unidad administrativa especial de gestión pensional y contribuciones parafiscales de la protección social (ugppp),Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1314,13,Hacienda,0.0
Unidad administrativa especial de gestión pensional y contribuciones parafiscales de la protección social (ugppp),Adquisición de bienes y servicios,26670.4,0.0,26670.4,Funcionamiento,1314,13,Hacienda,0.0050452113048427135
Unidad administrativa especial de gestión pensional y contribuciones parafiscales de la protección social (ugppp),Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1314,13,Hacienda,0.0
Unidad administrativa especial de gestión pensional y contribuciones parafiscales de la protección social (ugppp),Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,1314,13,Hacienda,0.0
Unidad administrativa especial de gestión pensional y contribuciones parafiscales de la protección social (ugppp),Gastos de personal,163004.3,0.0,163004.3,Funcionamiento,1314,13,Hacienda,0.0308353506920771
Unidad administrativa especial de gestión pensional y contribuciones parafiscales de la protección social (ugppp),Inversion,5616.4,0.0,5616.4,Inversion,1314,13,Hacienda,0.0010624484361883815
Unidad administrativa especial de gestión pensional y contribuciones parafiscales de la protección social (ugppp),Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,1314,13,Hacienda,0.0
Unidad administrativa especial de gestión pensional y contribuciones parafiscales de la protección social (ugppp),Transferencias,19124.0,0.0,19124.0,Funcionamiento,1314,13,Hacienda,0.003617666813914004
Unidad administrativa especial de gestión pensional y contribuciones parafiscales de la protección social (ugppp),"Tributos, multas, sanciones, interés",20.0,0.0,20.0,Funcionamiento,1314,13,Hacienda,3.783378805599251e-06
Unidad administrativa especial de gestión de restitución de tierras despojadas,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1716,17,Agricultura y desarrollo rural,0.0
Unidad administrativa especial de gestión de restitución de tierras despojadas,Adquisición de bienes y servicios,23427.4,0.0,23427.4,Funcionamiento,1716,17,Agricultura y desarrollo rural,0.004431736431514795
Unidad administrativa especial de gestión de restitución de tierras despojadas,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1716,17,Agricultura y desarrollo rural,0.0
Unidad administrativa especial de gestión de restitución de tierras despojadas,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,1716,17,Agricultura y desarrollo rural,0.0
Unidad administrativa especial de gestión de restitución de tierras despojadas,Gastos de personal,60136.8,0.0,60136.8,Funcionamiento,1716,17,Agricultura y desarrollo rural,0.011376014727828053
Unidad administrativa especial de gestión de restitución de tierras despojadas,Inversion,114720.7,0.0,114720.7,Inversion,1716,17,Agricultura y desarrollo rural,0.0217015932471755
Unidad administrativa especial de gestión de restitución de tierras despojadas,Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,1716,17,Agricultura y desarrollo rural,0.0
Unidad administrativa especial de gestión de restitución de tierras despojadas,Transferencias,372.3,0.0,372.3,Funcionamiento,1716,17,Agricultura y desarrollo rural,7.042759646623005e-05
Unidad administrativa especial de gestión de restitución de tierras despojadas,"Tributos, multas, sanciones, interés",850.6,0.0,850.6,Funcionamiento,1716,17,Agricultura y desarrollo rural,0.00016090710060213617
Unidad administrativa especial de la justicia penal militar y policial,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1521,15,Defensa y policía,0.0
Unidad administrativa especial de la justicia penal militar y policial,Adquisición de bienes y servicios,35000.0,0.0,35000.0,Funcionamiento,1521,15,Defensa y policía,0.00662091290979869
Unidad administrativa especial de la justicia penal militar y policial,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1521,15,Defensa y policía,0.0
Unidad administrativa especial de la justicia penal militar y policial,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,1521,15,Defensa y policía,0.0
Unidad administrativa especial de la justicia penal militar y policial,Gastos de personal,128626.6,0.0,128626.6,Funcionamiento,1521,15,Defensa y policía,0.024332157613814635
Unidad administrativa especial de la justicia penal militar y policial,Inversion,6227.4,0.0,6227.4,Inversion,1521,15,Defensa y policía,0.0011780306586994388
Unidad administrativa especial de la justicia penal militar y policial,Servicio de la deuda,3338.6,0.0,3338.6,Servicio de la deuda,1521,15,Defensa y policía,0.000631559424018683
Unidad administrativa especial de la justicia penal militar y policial,Transferencias,1100.0,0.0,1100.0,Funcionamiento,1521,15,Defensa y policía,0.00020808583430795882
Unidad administrativa especial de la justicia penal militar y policial,"Tributos, multas, sanciones, interés",318.0,0.0,318.0,Funcionamiento,1521,15,Defensa y policía,6.01557230090281e-05
Unidad administrativa especial de la aeronáutica civil,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,2412,24,Transporte,0.0
Unidad administrativa especial de la aeronáutica civil,Adquisición de bienes y servicios,0.0,129451.1,129451.1,Funcionamiento,2412,24,Transporte,0.024488127405075465
Unidad administrativa especial de la aeronáutica civil,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,2412,24,Transporte,0.0
Unidad administrativa especial de la aeronáutica civil,Gastos comerc. y produccion,0.0,54980.1,54980.1,Funcionamiento,2412,24,Transporte,0.01040052725348637
Unidad administrativa especial de la aeronáutica civil,Gastos de personal,0.0,759961.1,759961.1,Funcionamiento,2412,24,Transporte,0.14376103594099465
