Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,Apropiación a precios corrientes,IPC,apropiacion_cons_2025,Apropiación a precios constantes (2025)
2024,Educación,22,Entes autónomos universitarios estatales - universidades públicas,2257,Inversión,125299409327.0,125299409327.0,96.99321047526672,129183691016.13701,129183691016.13701
2024,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Funcionamiento,120086000000.0,120086000000.0,96.99321047526672,123808666000.00002,123808666000.00002
2024,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,590536481108.0,590536481108.0,96.99321047526672,608843112022.348,608843112022.348
2024,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Inversión,2973578828258.0,2973578828258.0,96.99321047526672,3065759771933.998,3065759771933.998
2024,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de comunicaciones,2308,Funcionamiento,34466820854.0,34466820854.0,96.99321047526672,35535292300.47401,35535292300.47401
2024,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de comunicaciones,2308,Inversión,17726519146.0,17726519146.0,96.99321047526672,18276041239.526,18276041239.526
2024,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Funcionamiento,20197057368.0,20197057368.0,96.99321047526672,20823166146.408,20823166146.408
2024,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Inversión,27103942632.0,27103942632.0,96.99321047526672,27944164853.592003,27944164853.592003
2024,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Funcionamiento,23190260527.0,23190260527.0,96.99321047526672,23909158603.337,23909158603.337
2024,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Inversión,156723731473.0,156723731473.0,96.99321047526672,161582167148.66302,161582167148.66302
2024,Tecnologías de la información y las comunicaciones,23,Corporación agencia nacional de gobierno digital - and,2312,Funcionamiento,4607104918.0,4607104918.0,96.99321047526672,4749925170.458,4749925170.458
2024,Tecnologías de la información y las comunicaciones,23,Corporación agencia nacional de gobierno digital - and,2312,Inversión,43907317082.0,43907317082.0,96.99321047526672,45268443911.54201,45268443911.54201
2024,Transporte,24,Ministerio de transporte,2401,Funcionamiento,323798605865.0,323798605865.0,96.99321047526672,333836362646.815,333836362646.815
2024,Transporte,24,Ministerio de transporte,2401,Deuda,5072034135.0,5072034135.0,96.99321047526672,5229267193.185,5229267193.185
2024,Transporte,24,Ministerio de transporte,2401,Inversión,194842660893.0,194842660893.0,96.99321047526672,200882783380.683,200882783380.683
2024,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,213175023986.0,213175023986.0,96.99321047526672,219783449729.566,219783449729.566
2024,Transporte,24,Instituto nacional de vías,2402,Deuda,601876014.0,601876014.0,96.99321047526672,620534170.434,620534170.434
2024,Transporte,24,Instituto nacional de vías,2402,Inversión,4318695629106.0,4318695629106.0,96.99321047526672,4452575193608.286,4452575193608.286
2024,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Funcionamiento,805690344000.0,805690344000.0,96.99321047526672,830666744664.0001,830666744664.0001
2024,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Inversión,1768182313328.0,1768182313328.0,96.99321047526672,1822995965041.1682,1822995965041.1682
2024,Transporte,24,Agencia nacional de infraestructura,2413,Funcionamiento,129839105092.0,129839105092.0,96.99321047526672,133864117349.852,133864117349.852
2024,Transporte,24,Agencia nacional de infraestructura,2413,Deuda,1539512571000.0,1539512571000.0,96.99321047526672,1587237460701.0002,1587237460701.0002
2024,Transporte,24,Agencia nacional de infraestructura,2413,Inversión,7473864539630.0,7473864539630.0,96.99321047526672,7705554340358.53,7705554340358.53
2024,Transporte,24,Unidad de planeación del sector de infraestructura de transporte,2414,Funcionamiento,17097628000.0,17097628000.0,96.99321047526672,17627654468.0,17627654468.0
2024,Transporte,24,Unidad de planeación del sector de infraestructura de transporte,2414,Inversión,17612900123.0,17612900123.0,96.99321047526672,18158900026.813004,18158900026.813004
2024,Transporte,24,Comisión de regulación de infraestructura y transporte,2415,Funcionamiento,1330936000.0,1330936000.0,96.99321047526672,1372195016.0000002,1372195016.0000002
2024,Transporte,24,Agencia nacional de seguridad vial,2416,Funcionamiento,26774065000.0,26774065000.0,96.99321047526672,27604061015.000004,27604061015.000004
2024,Transporte,24,Agencia nacional de seguridad vial,2416,Inversión,168269000000.0,168269000000.0,96.99321047526672,173485339000.00003,173485339000.00003
2024,Transporte,24,Superintendencia de puertos y transporte,2417,Funcionamiento,57558857000.0,57558857000.0,96.99321047526672,59343181567.00001,59343181567.00001
2024,Transporte,24,Superintendencia de puertos y transporte,2417,Inversión,21457922478.0,21457922478.0,96.99321047526672,22123118074.818,22123118074.818
2024,Organismos de control,25,Procuraduría general de la nación,2501,Funcionamiento,1235228000000.0,1235228000000.0,96.99321047526672,1273520068000.0,1273520068000.0
2024,Organismos de control,25,Procuraduría general de la nación,2501,Inversión,137314716530.0,137314716530.0,96.99321047526672,141571472742.43002,141571472742.43002
2024,Organismos de control,25,Defensoría del pueblo,2502,Funcionamiento,1110889000000.0,1110889000000.0,96.99321047526672,1145326559000.0,1145326559000.0
2024,Organismos de control,25,Defensoría del pueblo,2502,Inversión,162901505415.0,162901505415.0,96.99321047526672,167951452082.86502,167951452082.86502
2024,Organismos de control,25,Contraloría general de la república,2601,Funcionamiento,1224929000000.0,1224929000000.0,96.99321047526672,1262901799000.0,1262901799000.0
2024,Organismos de control,25,Contraloría general de la república,2601,Inversión,238842438700.0,238842438700.0,96.99321047526672,246246554299.7,246246554299.7
2024,Organismos de control,25,Fondo de bienestar social de la contraloría general de la república,2602,Funcionamiento,126176000000.0,126176000000.0,96.99321047526672,130087456000.00002,130087456000.00002
2024,Rama judicial,27,Rama judicial,2701,Funcionamiento,8048691500000.0,8048691500000.0,96.99321047526672,8298200936500.001,8298200936500.001
2024,Rama judicial,27,Rama judicial,2701,Deuda,17695578136.0,17695578136.0,96.99321047526672,18244141058.216003,18244141058.216003
2024,Rama judicial,27,Rama judicial,2701,Inversión,1148691817886.0,1148691817886.0,96.99321047526672,1184301264240.466,1184301264240.466
2024,Registraduría,28,Registraduría nacional del estado civil,2801,Funcionamiento,1028930729617.0,1028930729617.0,96.99321047526672,1060827582235.1271,1060827582235.1271
2024,Registraduría,28,Registraduría nacional del estado civil,2801,Inversión,174199572685.0,174199572685.0,96.99321047526672,179599759438.23502,179599759438.23502
2024,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,80764416835.0,80764416835.0,96.99321047526672,83268113756.88501,83268113756.88501
2024,Registraduría,28,Fondo rotatorio de la registraduría,2802,Inversión,135518132970.0,135518132970.0,96.99321047526672,139719195092.07,139719195092.07
2024,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,15349613200.0,15349613200.0,96.99321047526672,15825451209.2,15825451209.2
2024,Registraduría,28,Consejo nacional electoral- cne,2804,Funcionamiento,224299312595.0,224299312595.0,96.99321047526672,231252591285.445,231252591285.445
2024,Registraduría,28,Consejo nacional electoral- cne,2804,Inversión,690706153.0,690706153.0,96.99321047526672,712118043.743,712118043.743
2024,Fiscalía,29,Fiscalía general de la nación,2901,Funcionamiento,5696420000000.0,5696420000000.0,96.99321047526672,5873009020000.001,5873009020000.001
2024,Fiscalía,29,Fiscalía general de la nación,2901,Deuda,173977914661.0,173977914661.0,96.99321047526672,179371230015.49103,179371230015.49103
2024,Fiscalía,29,Fiscalía general de la nación,2901,Inversión,151786000000.0,151786000000.0,96.99321047526672,156491366000.0,156491366000.0
2024,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,334098700000.0,334098700000.0,96.99321047526672,344455759700.00006,344455759700.00006
2024,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Inversión,96593275679.0,96593275679.0,96.99321047526672,99587667225.04901,99587667225.04901
2024,Fiscalía,29,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,Funcionamiento,18870249000.0,18870249000.0,96.99321047526672,19455226719.0,19455226719.0
2024,Fiscalía,29,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,Inversión,21556842476.0,21556842476.0,96.99321047526672,22225104592.756,22225104592.756
2024,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,315421261000.0,315421261000.0,96.99321047526672,325199320091.0,325199320091.0
2024,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Inversión,1242981081052.0,1242981081052.0,96.99321047526672,1281513494564.612,1281513494564.612
2024,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Funcionamiento,61520291000.0,61520291000.0,96.99321047526672,63427420021.00001,63427420021.00001
2024,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Inversión,36160985482.0,36160985482.0,96.99321047526672,37281976031.942,37281976031.942
2024,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,94262862000.0,94262862000.0,96.99321047526672,97185010722.00002,97185010722.00002
2024,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Inversión,179088697454.0,179088697454.0,96.99321047526672,184640447075.074,184640447075.074
2024,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,Funcionamiento,3722668000.0,3722668000.0,96.99321047526672,3838070708.0000005,3838070708.0000005
2024,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,Inversión,3555502554.0,3555502554.0,96.99321047526672,3665723133.1740003,3665723133.1740003
2024,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del quindío (crq),3209,Funcionamiento,6312398800.0,6312398800.0,96.99321047526672,6508083162.8,6508083162.8
2024,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Funcionamiento,4562801000.0,4562801000.0,96.99321047526672,4704247831.0,4704247831.0
2024,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de caldas (corpocaldas),3211,Funcionamiento,4770067000.0,4770067000.0,96.99321047526672,4917939077.0,4917939077.0
2024,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Funcionamiento,2557225000.0,2557225000.0,96.99321047526672,2636498975.0000005,2636498975.0000005
2024,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para la defensa de la meseta de bucaramanga (cdmb),3213,Funcionamiento,1535066000.0,1535066000.0,96.99321047526672,1582653046.0000002,1582653046.0000002
2024,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del tolima (cortolima),3214,Funcionamiento,2651441000.0,2651441000.0,96.99321047526672,2733635671.0000005,2733635671.0000005
2024,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de risaralda (carder),3215,Funcionamiento,3183319000.0,3183319000.0,96.99321047526672,3282001889.0000005,3282001889.0000005
2024,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Funcionamiento,3178416000.0,3178416000.0,96.99321047526672,3276946896.0000005,3276946896.0000005
2024,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la frontera nororiental (corponor),3217,Funcionamiento,4794182000.0,4794182000.0,96.99321047526672,4942801642.0,4942801642.0
2024,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Funcionamiento,4577093000.0,4577093000.0,96.99321047526672,4718982883.0,4718982883.0
2024,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Funcionamiento,3636106600.0,3636106600.0,96.99321047526672,3748825904.6000004,3748825904.6000004
2024,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cauca (crc),3221,Funcionamiento,7207747000.0,7207747000.0,96.99321047526672,7431187157.000001,7431187157.000001
2024,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del magdalena (corpamag),3222,Funcionamiento,6007037000.0,6007037000.0,96.99321047526672,6193255147.000001,6193255147.000001
2024,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Funcionamiento,2793461000.0,2793461000.0,96.99321047526672,2880058291.0000005,2880058291.0000005
2024,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Funcionamiento,2934836400.0,2934836400.0,96.99321047526672,3025816328.4,3025816328.4
