Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,apropiacion_cons_2024,Apropiación a precios corrientes en millones,Apropiación a precios constantes (2024) en millones
2015,Tecnologías de la información y las comunicaciones,23,Autoridad nacional de televisión antv,2310,Inversion,183932000000,307155511579.9684,183932.0,307155.51
2015,Transporte,24,Ministerio de transporte,2401,Funcionamiento,102638091163,171399513944.081,102638.09,171399.51
2015,Transporte,24,Ministerio de transporte,2401,Inversion,359801000000,600846292227.4767,359801.0,600846.29
2015,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,149007630000,248833888730.4474,149007.63,248833.89
2015,Transporte,24,Instituto nacional de vías,2402,Deuda,6970100000,11639652867.70947,6970.1,11639.65
2015,Transporte,24,Instituto nacional de vías,2402,Inversion,3919080000000,6544630745725.718,3919080.0,6544630.75
2015,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Funcionamiento,302698699930,505488843874.8587,302698.7,505488.84
2015,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Deuda,1380451840,2305272552.501515,1380.45,2305.27
2015,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Inversion,809415207223,1351675304216.704,809415.21,1351675.3
2015,Transporte,24,Agencia nacional de infraestructura,2413,Funcionamiento,71459940000,119333853968.7159,71459.94,119333.85
2015,Transporte,24,Agencia nacional de infraestructura,2413,Deuda,280078681946,467714757822.2762,280078.68,467714.76
2015,Transporte,24,Agencia nacional de infraestructura,2413,Inversion,1987977700000,3319804642221.414,1987977.7,3319804.64
2015,Transporte,24,Unidad de planeación del sector de infraestructura de transporte,2414,Funcionamiento,2500000000,4174851461.137383,2500.0,4174.85
2015,Transporte,24,Comisión de regulación de infraestructura y transporte,2415,Funcionamiento,2500000000,4174851461.137383,2500.0,4174.85
2015,Transporte,24,Agencia nacional de seguridad vial,2416,Funcionamiento,16000000000,26719049351.27925,16000.0,26719.05
2015,Transporte,24,Agencia nacional de seguridad vial,2416,Inversion,32000000000,53438098702.5585,32000.0,53438.1
2015,Organismos de control,25,Procuraduría general de la nación,2501,Funcionamiento,493785800000,824592947447.5566,493785.8,824592.95
2015,Organismos de control,25,Procuraduría general de la nación,2501,Inversion,23811000000,39762955256.45689,23811.0,39762.96
2015,Organismos de control,25,Defensoría del pueblo,2502,Funcionamiento,389900600000,651110835843.3369,389900.6,651110.84
2015,Organismos de control,25,Defensoría del pueblo,2502,Inversion,34821000000,58149001091.30592,34821.0,58149.0
2015,Organismos de control,25,Contraloría general de la república,2601,Funcionamiento,391867000000,654394607008.6091,391867.0,654394.61
2015,Organismos de control,25,Contraloría general de la república,2601,Inversion,109000000000,182023523705.5899,109000.0,182023.52
2015,Organismos de control,25,Fondo de bienestar social de la contraloría general de la república,2602,Funcionamiento,56311600000,94037026215.59357,56311.6,94037.03
2015,Rama judicial,27,Rama judicial,2701,Funcionamiento,2986793606633,4987767861107.029,2986793.61,4987767.86
2015,Rama judicial,27,Rama judicial,2701,Inversion,342015000000,571144728992.3608,342015.0,571144.73
2015,Registraduría,28,Registraduría nacional del estado civil,2801,Funcionamiento,276954000000,462496724627.1372,276954.0,462496.72
2015,Registraduría,28,Registraduría nacional del estado civil,2801,Inversion,42632000000,71192906996.48357,42632.0,71192.91
2015,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,30181382267,50401115142.61234,30181.38,50401.12
2015,Registraduría,28,Fondo rotatorio de la registraduría,2802,Inversion,44123775259,73684083044.37346,44123.78,73684.08
2015,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,11777898537,19668390766.52892,11777.9,19668.39
2015,Fiscalía,29,Fiscalía general de la nación,2901,Funcionamiento,2693833015147,4498541079738.63,2693833.02,4498541.08
2015,Fiscalía,29,Fiscalía general de la nación,2901,Inversion,128064000000,213859271007.6392,128064.0,213859.27
2015,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,154910939782,258692065318.0192,154910.94,258692.07
2015,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Inversion,37719000000,62988488905.05638,37719.0,62988.49
2015,Fiscalía,29,Conocimiento e innovación para la justicia (cij),2903,Funcionamiento,18652784364,31149041622.53037,18652.78,31149.04
2015,Fiscalía,29,Conocimiento e innovación para la justicia (cij),2903,Inversion,5001000000,8351372862.859221,5001.0,8351.37
2015,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,156104668000,260685520516.0664,156104.67,260685.52
2015,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Inversion,189640316762,316688061409.7567,189640.32,316688.06
2015,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Funcionamiento,47546638000,79400060450.58809,47546.64,79400.06
2015,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Inversion,22628450000,37788167018.30968,22628.45,37788.17
2015,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,26305746000,43929032849.76355,26305.75,43929.03
2015,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Inversion,186552575728,311531717342.7932,186552.58,311531.72
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,Funcionamiento,2318910000,3872441920.698436,2318.91,3872.44
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del quindío (crq),3209,Funcionamiento,4041717000,6749427249.18152,4041.72,6749.43
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Funcionamiento,2784278000,4649578830.605068,2784.28,4649.58
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Inversion,1780000000,2972494240.329817,1780.0,2972.49
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de caldas (corpocaldas),3211,Funcionamiento,2834828000,4733994327.149266,2834.83,4733.99
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Funcionamiento,1690753000,2823457052.988965,1690.75,2823.46
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Inversion,1758000000,2935755547.471808,1758.0,2935.76
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del tolima (cortolima),3214,Funcionamiento,1582767000,2643126849.036013,1582.77,2643.13
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del tolima (cortolima),3214,Inversion,1500000000,2504910876.68243,1500.0,2504.91
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de risaralda (carder),3215,Funcionamiento,2010684000,3357722814.114223,2010.68,3357.72
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Funcionamiento,1927438000,3218706940.220686,1927.44,3218.71
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la frontera nororiental (corponor),3217,Funcionamiento,2793769000,4665428236.69213,2793.77,4665.43
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Funcionamiento,2936749000,4904196341.4575,2936.75,4904.2
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Funcionamiento,2194905000,3665360938.523099,2194.91,3665.36
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cauca (crc),3221,Funcionamiento,4332367000,7234795480.053352,4332.37,7234.8
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del magdalena (corpamag),3222,Funcionamiento,3680012000,6145401390.081242,3680.01,6145.4
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Funcionamiento,1786990000,2984167125.015157,1786.99,2984.17
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Funcionamiento,1819259000,3038054437.734934,1819.26,3038.05
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Inversion,1410000000,2354616224.081484,1410.0,2354.62
2015,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,Funcionamiento,1775961000,2965749350.309203,1775.96,2965.75
2015,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,Inversion,970000000,1619842366.921305,970.0,1619.84
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Funcionamiento,1940594000,3240676678.549776,1940.59,3240.68
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Inversion,560000000,935166727.2947738,560.0,935.17
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Funcionamiento,1684627000,2813226996.968595,1684.63,2813.23
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Inversion,1065000000,1778486722.444525,1065.0,1778.49
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Funcionamiento,1636772000,2733311990.299503,1636.77,2733.31
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Funcionamiento,1889692000,3155673362.919849,1889.69,3155.67
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Inversion,808000000,1349311992.239602,808.0,1349.31
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Funcionamiento,1740302000,2906200939.008124,1740.3,2906.2
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Inversion,1540000000,2571708500.060628,1540.0,2571.71
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del centro de antioquia (corantioquia),3232,Funcionamiento,1874214000,3129826022.553656,1874.21,3129.83
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del atlántico (cra),3233,Funcionamiento,1631322000,2724210814.114223,1631.32,2724.21
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de santander (cas),3234,Funcionamiento,1583368000,2644130483.327271,1583.37,2644.13
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Funcionamiento,1755411000,2931432071.298654,1755.41,2931.43
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Inversion,810000000,1352651873.408512,810.0,1352.65
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Funcionamiento,1812689000,3027082928.095065,1812.69,3027.08
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Funcionamiento,641912000,1071954900.448648,641.91,1071.95
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Inversion,280000000,467583363.6473869,280.0,467.58
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Funcionamiento,1820909000,3040809839.699285,1820.91,3040.81
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del sur de bolivar (csb),3239,Funcionamiento,1988142000,3320079013.45944,1988.14,3320.08
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,188701383598,315120098813.1024,188701.38,315120.1
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Inversion,202091294430,337480454333.6923,202091.29,337480.45
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Funcionamiento,9685180366,16173675760.94968,9685.18,16173.68
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Inversion,24413088422,40768407147.78513,24413.09,40768.41
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,4932887844,8237629609.260095,4932.89,8237.63
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Inversion,7364883577,12298917985.01807,7364.88,12298.92
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,5724889185,9560224791.53874,5724.89,9560.22
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Inversion,3612368012,6032439949.225657,3612.37,6032.44
2015,Organismos de control,25,Auditoría general de la república,3401,Funcionamiento,25622000000,42787217654.90481,25622.0,42787.22
2015,Organismos de control,25,Auditoría general de la república,3401,Inversion,4800000000,8015714805.383776,4800.0,8015.71
